id,img,caption
238,http://assets.myntassets.com/assets/images/15874168/2021/10/20/f32684b1-7d96-4b27-8cd7-49148afd3b961634723473073TAG7WomenBlueSolid1.jpg,"Introducing our stylish and versatile Straight-Fit Cotton Pants, perfect for adding a touch of sophistication to your wardrobe. Crafted from high-quality, breathable cotton, these pants ensure comfort throughout the day. With a regular length that flatters all body types and a drawstring closure offering a secure fit, these pants are as functional as they are elegant. 

The partially elasticated waistband provides flexibility and ease of movement, while the solid pattern and woven texture lend a timeless, chic appeal. Featuring two pockets for added convenience, these pants are your go-to choice for any Western occasion, whether casual or semi-formal.

Care for these pants couldn't be easier: simply machine wash in cold water to minimize shrinkage and line-dry in the shade to prevent yellowing. For whites, use non-chlorine bleach on a hot water setting for the best results. Iron when slightly damp to maintain their crisp, clean look.

Elevate your style with these sustainable, machine-washable, straight-fit pants, perfect for any modern wardrobe."
239,http://assets.myntassets.com/assets/images/18889708/2022/7/15/abe8a738-dbd3-41d0-a869-5523568108a41657862876440-Sheczzar-Grey-Accordion-Pleat-Flared-Midi-Length-Skirt-82116-1.jpg,"Elevate your casual wardrobe with this elegant midi skirt, meticulously crafted from a luxurious blend of knitted and woven polyester Georgette. This stunning piece features a flared hemline and is adorned with timeless accordion pleats, embodying the main trend of gathered and pleated surface styling. The solid pattern and opaque finish ensure versatility and modesty, making it a perfect addition to your new basics collection. Designed for a comfortable slip-on fit, this skirt offers ease of wear without compromising on style. Hand wash recommended for optimal care. Whether you're dressing up for a casual day out or a relaxed evening gathering, this flared midi skirt brings an understated sophistication to any outfit."
240,http://assets.myntassets.com/assets/images/17365720/2022/5/10/96adb9f2-6607-46c3-aa5c-9a57e8fbf5bd1652174257286-I-Saw-It-First-Women-Green-Solid-Pleated-Mini-Side-Split-Ska-1.jpg,"Step into effortless style with this chic, green mini skirt. Crafted from luxurious viscose rayon, this flared skirt features a knitted construction that ensures both comfort and durability. The solid pattern, combined with elegant pleats and a stylish side slit, creates a flattering silhouette perfect for any casual occasion. Easy to wear with a slip-on closure, this piece is not only trendy but also practical, allowing for a versatile wardrobe staple that caters to new basics. Machine washable for convenience, this gathered or pleated skirt promises an opaque finish, ensuring you look put-together all day long."
241,http://assets.myntassets.com/assets/images/17763452/2022/4/5/4fdf013a-1877-4855-ba31-73fe170cd2a61649152526472CloraCreationWomenMaroonPrintedFlaredMaxiSkirt1.jpg,"Embrace elegance with this stunning ethnic flared maxi skirt, crafted from luxurious viscose rayon fabric. Adorned with intricate floral prints in a rich, earthy hue, this skirt brings a touch of timeless beauty to your wardrobe. The flared hemline enhances its graceful flow, making it perfect for ethnic occasions. A drawstring closure ensures a comfortable fit, while the opaque material provides subtle coverage. With a hand wash care guideline, this woven masterpiece is easy to maintain. Add a touch of ethnic charm to your look with this versatile and stylish printed maxi skirt."
242,http://assets.myntassets.com/assets/images/17694100/2022/4/11/0a30ec5b-b4f5-43f5-98a5-879dbec7417e1649676526080-Antheaa-Women-Skirts-1371649676525437-1.jpg,"Elevate your casual wardrobe with this stunning A-line skirt, designed to make you shine! Crafted from high-quality polyester, the skirt features an intricate net fabric that is beautifully embellished and embroidered, adding a touch of glamour to your ensemble. The above-knee length and flared hemline create a flattering silhouette that's perfect for any body shape. This elegant slip-on skirt is opaque, ensuring full coverage, and is lined for added comfort.

Ideal for casual outings, this piece showcases the 'New Basics' main trend, emphasizing modern elegance with its sparkling embellished pattern. It's easy to care for with hand-wash instructions and promises regular sustainability. Whether you're heading out for a laid-back day or a casual evening event, this A-line skirt will make you the center of attention with its chic and sophisticated style."
243,http://assets.myntassets.com/assets/images/17694094/2022/4/11/90c4d2ad-236b-4af5-ba4c-753db24388951649677583811-Antheaa-Women-Skirts-4941649677583253-1.jpg,"Step into effortless elegance with our stunning above-knee pencil skirt. Crafted from premium polyester net fabric, this skirt embodies both comfort and style. The beautiful black hue combined with intricate embellishments creates a striking monochrome effect, perfect for embracing the latest in new basics trends.

This woven skirt features an opaque finish with a luxurious lining, ensuring a sleek and smooth silhouette that flatters all body types. The embroidered surface styling adds an exquisite touch of sophistication, making it ideal for casual occasions that call for a dash of glam.

Designed for easy wear, the slip-on closure ensures both convenience and comfort. The flared hemline provides a subtle yet stylish flair, enhancing every movement. Maintaining its pristine condition is a breeze with simple hand wash care.

Whether you're heading out for a casual dinner or a stylish daytime event, this versatile skirt promises to be your go-to choice, effortlessly blending elegance with a modern edge."
244,http://assets.myntassets.com/assets/images/18225702/2022/5/11/3f124c89-48cc-4219-af6f-7e22cb4f8d4f1652247736388Palazzos1.jpg,"Introducing our chic Wide Leg Pants, crafted from breathable Viscose Rayon fabric. These vivid, solid-colored trousers embody a perfect blend of comfort and modern style. Designed with an elasticated waistband for a secure yet flexible fit, enhanced by a practical drawstring closure. These regular-length pants are woven to ensure a structured yet relaxed feel.

Ideal for any western-inspired occasion, their solid pattern type makes them a versatile wardrobe staple. Opaque in transparency, they provide confident coverage. Caring for these pants is effortless with machine wash compatibility. Elevate your everyday look with these effortlessly stylish and comfortable wide leg pants."
245,http://assets.myntassets.com/assets/images/13995376/2021/6/10/2bf0d750-fe6a-4002-b3dc-9f6c457ea5f41623324929636-Revolution-Women-Trousers-921623324929050-1.jpg,"Introducing a chic and versatile pair of black flared trousers designed for your on-the-go, stylish lifestyle. Crafted from high-quality viscose rayon fabric, these trousers offer a soft and comfortable feel against the skin. The slip-on closure with an elasticated waistband ensures a seamless fit and easy wearability, making them your go-to option for effortless style.

The solid pattern and opaque weave type provide a sleek, sophisticated look that can easily be dressed up or down for any western occasion. Ideal for machine wash, these trousers ensure hassle-free maintenance, allowing you to enjoy their elegance without the extra effort. Pair these regularly-length trousers with your favorite tops and accessories to create a fashion-forward ensemble that exudes confidence and grace. 

Whether you're heading to a casual outing or a formal event, these flared trousers guarantee a flattering fit and unparalleled comfort. Don't miss out on adding this stylish staple to your wardrobe!"
246,http://assets.myntassets.com/assets/images/18507622/2022/5/30/896c2383-0669-4f70-ad5a-9d7d7c6463391653910678804Skirts1.jpg,"Step out in style with this chic yet comfortable casual outfit. The top is a sleek, solid grey, crop top crafted from pure cotton that ensures a soft touch against your skin. Its slip-on design makes it easy to wear, while the short sleeves and close-fitting cut offer a flattering silhouette. Paired with the top is a stylish flared mini skirt in a deep denim hue. Made from woven denim fabric, this skirt sits above the knee and boasts a classic solid pattern. The flared hemline adds a playful touch to the overall look, making it perfect for a casual stroll in the park. Combine this outfit with button earrings, a charming pair of wedges, and cat-eye sunglasses to complete a trendy daytime ensemble. Machine washable for easy care and maintenance. Enjoy this New Basics trend with subtle frill and ruffle details that enhance its charm."
247,http://assets.myntassets.com/assets/images/15132474/2021/9/8/9719e0d3-23a9-43d7-bbdd-d5442cfbeab91631092781309JuniperMehandigreenGeorgettePrintedTieredLehengaCholiSetSwea1.jpg,"Discover timeless elegance with this stunning ethnic flared maxi skirt, fashioned from premium polyester fabric. The vibrant solid red hue adorned with an exquisite golden ethnic print border adds a touch of regality, making it a perfect choice for festive occasions and ethnic celebrations. Its opaque design ensures full coverage, while the flared hemline provides a graceful silhouette that flatters various body shapes. The drawstring closure offers an adjustable fit for added comfort. Lined for a superior finish, this woven skirt is easy to care for with machine wash. Embrace traditional charm with a contemporary twist, and let this versatile piece elevate your ethnic wardrobe."
248,http://assets.myntassets.com/assets/images/productimage/2021/3/25/a45edd03-d197-4bff-b620-c879011eda041616645121780-1.jpg,"Immerse yourself in the grace of ethnic fashion with this stunning flared maxi skirt. Made from soft and breathable viscose rayon, it ensures a comfortable fit and fluid movement. The skirt features a beautiful floral print, making it perfect for adding a touch of elegance to any ethnic occasion. Its lovely flared hemline and opaque fabric come together in a slip-on style, providing added ease and style. The intricate knitted texture and vibrant floral patterns make it a standout piece for your wardrobe. Hand wash recommended to maintain its delicate design and fabric quality. Step out in style and let this floral print maxi skirt be the centerpiece of your ethnic ensemble."
249,http://assets.myntassets.com/assets/images/15132504/2021/9/15/d8c4859b-ad2d-4367-a80d-ccf19a80cb6d1631685168666-Studio-Shringaar-Green--Golden-Solid-Lehenga-Skirt-with-Zari-1.jpg,"Introducing our stunning ethnic flared maxi skirt, an exemplary piece crafted to provide the perfect blend of comfort and elegance. Made from premium woven polyester fabric, this skirt promises durability and a graceful drape. The opaque, fully lined material ensures maximum comfort and coverage, making it an ideal choice for various ethnic occasions.

Featuring an ethnic solid print with a luxurious flared hemline, this skirt is designed to make you stand out. The drawstring closure adds a customized fit, enhancing your silhouette effortlessly. Its timeless light green hue is tastefully accentuated with intricate golden borders, adding a touch of traditional sophistication.

This ethnic flared maxi skirt embodies the perfect harmony between traditional aesthetics and contemporary style. Pair it with your favorite blouse or crop top for an effortlessly chic ethnic look. Easy to maintain with a machine wash care guide, this skirt is a must-have addition to your ethnic wear collection."
250,http://assets.myntassets.com/assets/images/17069228/2022/2/27/2908459f-a3b4-4142-a02c-b91ca029102a1645978253427BerrylushWomenMaroonSolidFlaredMaxiSkirt1.jpg,"Elevate your casual wardrobe with this stunning flared maxi skirt, perfect for adding effortless elegance to your ensemble. Crafted from luxurious crepe polyester fabric, this woven skirt features a solid pattern and opaque finish, ensuring a vibrant, lasting look. The flowing hemline and tie-up surface styling add a touch of sophistication, while the convenient zip closure offers seamless wearability.

Ideal for a fun family get-together or any casual occasion, this versatile skirt pairs beautifully with glittering hoop earrings, classy wedges, and chic wayfarers for an unforgettable style statement. Maintain its pristine condition with simple machine wash care.

Key Features:
- Fabric: High-quality Crepe Polyester
- Length: Maxi
- Pattern: Solid
- Closure: Zip
- Surface Styling: Tie-Ups
- Occasion: Casual
- Hemline: Flared
- Transparency: Opaque
- Wash Care: Machine Wash"
251,http://assets.myntassets.com/assets/images/10737498/2019/10/10/ebb3add0-93e5-4e88-8e4a-b2dc78fa48a71570691655066-varanga-multi-color-phulkari-printed-tiered-long-skirt-with--1.jpg,"Embrace cultural elegance with this exquisite maxi skirt, perfect for ethnic and festive occasions. Crafted from a comfortable cotton blend, this flared skirt boasts a gathered and pleated surface, creating a chic and airy silhouette. The vibrant geometric print showcases an enchanting ethnic design, lending a rich, traditional aesthetic to your ensemble. Features include a secure drawstring closure and an opaque finish for confident wear. Style this stunning piece with a simple top for a balanced and captivating look. Hand wash to maintain its vivid colors and intricate patterns."
252,http://assets.myntassets.com/assets/images/17824864/2022/4/8/d2d0e304-0436-4eff-8468-3917a8ca01161649428719715NaariWomenBlackPalazzos1.jpg,"Elevate your wardrobe with these stylish and versatile women's pants, crafted from a soft and breathable viscose rayon fabric. The solid black hue lends a timeless appeal while the embroidered detailing adds a touch of sophistication. Designed with a partially elasticated waistband, these slip-on pants provide an easy, comfortable fit. The straight fit silhouette offers a balanced and elegant look, and the regular length ensures a flattering fit for all body types. Perfect for any Western occasion, these opaque woven pants are ideal for day-to-night wear.

Care for these pants by following the wash care label on the garment. We recommend using cold water with mild detergents for hand washing or opting for the delicate setting when machine washing. Always wash inside-out to preserve the vibrant color. Avoid wringing or tumble drying; instead, dry flat on a towel or hang on coat hangers. Iron on the reverse side with medium heat for best results.

Add these chic pants to your collection for a sophisticated yet comfortable style."
253,http://assets.myntassets.com/assets/images/productimage/2021/6/27/b63e61b8-9161-4a81-bcc1-b4030b36f17c1624786591985-1.jpg,"These chic wide-leg pants are meticulously crafted from breathable viscose rayon fabric, offering unparalleled comfort and drapability. The solid pattern and regular length exude simplicity and elegance, making them ideal for Western wear occasions. The elasticated waistband ensures a personalized fit while the slip-on closure enhances convenience. With two practical pockets, these pants are as functional as they are stylish. Opaque in transparency and easy to care for with machine wash instructions, they seamlessly blend fashion with practicality. The woven fabric weave adds a subtle texture, making these pants a versatile addition to any wardrobe. Perfect for those who appreciate both style and comfort."
254,http://assets.myntassets.com/assets/images/17189784/2022/2/17/a40af57a-22d6-4299-97bf-216bf67049bf1645085803186NavyBlueZariMaxiSkirt1.jpg,"Elevate your ethnic wardrobe with this stunning flared maxi skirt, crafted from premium polyester fabric that offers a graceful drape and ultimate comfort. This elegant piece features a mesmerizing self-design geometric ethnic print, adding a touch of tradition and sophistication. Designed with a drawstring closure for a perfect fit, this woven skirt also boasts a flared hemline, providing a flowing silhouette that complements any body shape.

Ideal for ethnic occasions or as part of the bride and wedding squad attire, this opaque maxi skirt is fashion-forward while maintaining its classic charm. For optimal care, we recommend dry cleaning to preserve its vibrant hue and intricate patterns. Make a timeless statement and celebrate your culture in style with this beautiful ethnic skirt."
255,http://assets.myntassets.com/assets/images/19263522/2022/7/26/68a267e6-b8af-4aa0-ac4f-7339276250671658855283929GRACITWomenBlackWhiteFloralPrintedEthnicPalazzos1.jpg,"Introducing these stylish women's wide-leg pants, crafted from luxurious viscose rayon for a soft, flowing fit that offers both comfort and style. Adorned with an indie-inspired floral print, these pants are perfect for ethnic occasions or a chic casual day out. The regular-length design drapes elegantly, while the black base is beautifully contrasted by charming white flowers, creating a striking visual appeal.

Key Features:
- **Fabric**: Made from high-quality viscose rayon.
- **Fit**: Wide leg for a comfortable and fashionable silhouette.
- **Pattern**: Eye-catching floral print, bringing a touch of nature to your wardrobe.
- **Closure**: Convenient drawstring closure for a customized fit.
- **Waistband**: Elasticated for added comfort and ease of wear.
- **Care Instructions**: Hand wash with cold water and mild detergents. Always wash inside-out to maintain vibrant color. Avoid wringing or tumble drying—dry flat or hang on coat hangers. Iron on the reverse with medium heat.

Elevate your wardrobe with these versatile printed pants that blend traditional designs with modern elegance. Pair with a simple top and striking accessories for a look that’s both effortless and chic."
256,http://assets.myntassets.com/assets/images/15900722/2021/10/22/7a35f2db-8944-4ab1-85c3-82f50ae33da81634902277500Palazzos1.jpg,"Elevate your ethnic wardrobe with these chic floral-printed palazzo pants crafted from a breathable blend of viscose rayon and cotton. The straight fit and regular length offer a flattering silhouette, while the elasticated waistband ensures a comfortable slip-on closure. The woven fabric is opaque and showcases a delicate floral pattern, perfect for any ethnic occasion.

Caring for these pants is simple: dry cleaning is recommended, but you can also opt for handwashing with cold water and mild detergents or use the delicate setting on your washing machine. Always wash them inside-out to preserve the vibrant color, and avoid wringing or tumble drying. Simply dry them flat on a towel or hang them on coat hangers, and iron on the reverse side with medium heat to maintain their pristine look.

Whether you're dressing up for a casual day out or a special event, these versatile palazzo pants are a stylish addition to your wardrobe."
257,http://assets.myntassets.com/assets/images/2369587/2017/12/29/11514539961188-Women-Solid-Pink-Rayon-Flared-Palazzo-6201514539961085-1.jpg,"Elevate your ethnic wardrobe with these stylish flared palazzo pants crafted from soft and breathable viscose rayon fabric. The solid pattern in a soothing hue adds a touch of grace, making them perfect for any ethnic occasion. Designed with an elasticated waistband for a snug fit, these pants are easy to slip on. The regular length and opaque weave ensure a comfortable and modest wear. Hand wash care allows for easy maintenance, while the woven construction assures durability. Pair them with your favorite ethnic tops or tunics for a sophisticated and elegant ensemble."
258,http://assets.myntassets.com/assets/images/18769480/2022/7/27/bffe531b-1930-4dbc-8671-0652bd7e30761658923396257-Trendyol-Women-Skirts-5561658923395517-1.jpg,"This chic and vibrant mini skirt, tailored from soft polyester, is a perfect blend of style and comfort. The skirt features a playful A-line shape that is universally flattering, paired with a flared hemline that adds a touch of flirty elegance. Its standout attribute is the tiered design, which creates a beautiful flow and texture. The floral print in striking hues on this casual skirt brings a lively energy, making it a wonderful addition to your spring and summer wardrobe. Surface styling includes gathered or pleated detailing, enhancing its sophisticated look. This knit, opaque fabric ensures both quality and longevity, and it is designed for easy maintenance with machine-wash care instructions. Perfect for a casual outing, this slip-on skirt can effortlessly transition from a daytime look to an evening ensemble."
259,http://assets.myntassets.com/assets/images/productimage/2020/3/3/80f46ff2-361f-4f01-bc8c-091d9c75e9691583188689579-1.jpg,"Embrace the timeless elegance of ethnic fashion with our stunning maxi skirt. Crafted from luxurious viscose rayon, this flared skirt features an exquisite ethnic floral print that adds a touch of sophistication to any wardrobe. The knitted fabric ensures comfort and flow, while the opaque material offers modesty and grace.

Designed for ethnic occasions, this skirt showcases a richly detailed pattern in shades of deep maroon and gold, evoking traditional aesthetics. The drawstring closure allows for a customizable fit tailored to your body measurements, enhancing your silhouette effortlessly.

With a flared hemline and no slit, this ankle-length skirt moves beautifully and is perfect for festive gatherings, cultural celebrations, or any event where ethnic charm is desired. Easy to care for with a simple hand wash, this skirt is a must-have for anyone looking to infuse their style with a touch of traditional elegance."
260,http://assets.myntassets.com/assets/images/18963012/2022/7/19/c0fe62e7-77a2-4389-92cb-2af48829ffb61658208735291-Athena-Grey-A-Line-Shimmery-skirt-5461658208734876-1.jpg,"Make a statement at any party with this elegant A-Line Midi Skirt, crafted from premium polyester and featuring a subtle self-design pattern that adds a touch of sophistication to your ensemble. This handwash slip-on skirt boasts accordion pleats and a flared hemline, creating a dynamic, gathered or pleated surface style that moves gracefully with you. 

Perfect for party wear, this opaque knitted skirt showcases new basics trend, making it a versatile addition to your wardrobe. The timeless midi length ensures a flattering fit for various body shapes, while its regular sustainable fabrication ensures durability. Elevate your look effortlessly with this exquisite piece that blends classic charm with modern flair."
261,http://assets.myntassets.com/assets/images/productimage/2020/3/20/85e0dd6f-2dd9-48e9-b119-330713ca80ab1584657383091-1.jpg,"Elevate your ethnic wardrobe with this gorgeous maxi skirt, crafted from luxurious Viscose Rayon fabric for a soft, elegant drape. Designed with a drawstring closure for a personalized fit, this flared skirt features a stunning ethnic print adorned with intricate floral patterns. The black skirt showcases embellished detailing that adds a touch of opulence, perfect for festive occasions.

Its woven fabric ensures durability, while the opaque material provides full coverage. The curved hemline enhances the flowy silhouette, making it a versatile piece for various body shapes. Hand wash care is recommended to maintain the pristine quality of this ethnic masterpiece.

Ideal for ethnic festivities or cultural events, this printed maxi skirt is sure to make a statement with its timeless floral design and traditional appeal."
262,http://assets.myntassets.com/assets/images/productimage/2020/3/3/19e41fe0-ea6d-4cf9-818e-ffdaedd0204c1583185940259-1.jpg,"Elevate your ethnic wardrobe with this vibrant, flared maxi skirt crafted from luxurious Viscose Rayon. Showcasing a stunning floral print, this piece effortlessly combines traditional elegance with contemporary style. The knitted fabric ensures a comfortable fit, while the maxi length offers a flattering silhouette. Featuring a drawstring closure for an adjustable fit and an opaque finish for added modesty, this skirt is perfect for any ethnic occasion. Embrace the floral trend and make a statement with this beautifully printed design. Hand wash care ensures the vibrant colors stay intact, making this skirt a lasting addition to your collection."
263,http://assets.myntassets.com/assets/images/17365728/2022/5/10/66c321e9-a70b-4a19-9fa1-47f5ec9778661652174395017-I-Saw-It-First-Women-Dusty-Pink--White-Striped-Pleated-Mini--1.jpg,"Introducing this effortlessly chic ensemble, perfect for your casual occasions! The top and mini skirt set is crafted from a high-quality cotton blend, ensuring a comfortable and breathable wear. The woven fabric is designed to last, while the striped pattern adds a touch of timeless elegance to the overall look.

The crop top features a trendy gathered or pleated detail with a zip closure, providing a secure and stylish fit. Its long sleeves and slightly flared hemline give it a playful vibe, making it a versatile piece for any wardrobe.

The matching mini skirt continues the striped pattern, creating a cohesive and fashionable outfit. The skirt's flare design adds movement and femininity, amplifying your graceful stride. It sits beautifully on the waist with its zip closure, ensuring a flattering silhouette.

This set is opaque, regular in sustainability, and machine washable for easy care. Embrace the new basics trend with this dynamic duo, perfect for leisurely days and laid-back social gatherings!"
264,http://assets.myntassets.com/assets/images/productimage/2021/2/13/9f1c5736-f538-4ccb-b37c-8a05dc591d1d1613161155789-1.jpg,"Embrace effortless elegance with this enchanting Floral Print Maxi Skirt. Crafted from soft viscose rayon with a luxurious georgette finish, this slip-on skirt offers ultimate comfort and chic style for your casual outings. The vibrant floral pattern adds a cheerful touch, while the flared hemline creates a dreamy, flowing silhouette. Its semi-sheer fabric is delicately lined for modesty, and the gathered or pleated detailing enhances its feminine allure. Perfect for a breezy day out or a relaxed gathering, this Sustainable fashion piece is designed to fit beautifully and provide easy movement. Machine washable for convenience, this versatile skirt is a delightful addition to any wardrobe."
265,http://assets.myntassets.com/assets/images/18145210/2022/5/4/a2e3448f-75de-4ca4-b7a3-195f8dcc87e51651660230717Skirts1.jpg,"Discover effortless style with our Pure Cotton A-Line Skirt. This knee-length wardrobe staple features a vibrant monochrome look and is perfectly suited for your casual outings. The woven fabric boasts a delightful self-design pattern with intricate gathered and pleated surface styling. Constructed for ease with a slip-on closure, the flared hemline offers a lovely silhouette that enhances mobility and comfort. Embrace sustainable fashion with this machine-washable, opaque beauty that encapsulates new basics and timeless elegance. Ideal for those who appreciate simplicity with a touch of sophistication."
266,http://assets.myntassets.com/assets/images/17586422/2022/3/21/b21dfb4c-83f0-41f4-8b16-30093474da311647835757491MarieClaireWomenPeach-ColouredSolidMiniSkirtWithRuffles1.jpg,"This delightful A-line mini skirt is crafted from a lightweight, polyester Georgette fabric and comes in a chic solid color, perfect for casual occasions. The woven skirt features a straight hemline and a flattering smocked waist for effortless slip-on wear. The layered design, complemented by playful frills and ruffles, adds a touch of feminine charm. Fully lined and opaque, this skirt ensures comfort and confidence with every step. Machine washable, it’s a versatile addition to your New Basics collection, seamlessly blending style and practicality."
267,http://assets.myntassets.com/assets/images/17365546/2022/3/3/a6e2b14d-0cbc-448d-93b0-a0627da8655a1646281824167BroadstarWomenBlackSideSlitPencilSkirts1.jpg,"Elevate your casual wardrobe with this chic pencil skirt, crafted from a comfortable cotton blend. Designed with a straight hemline, this knee-length skirt offers a sleek, flattering silhouette that suits various body shapes. The dark hue and solid pattern provide a versatile base for any outfit, while the side slit adds a touch of stylish flair and enhances ease of movement.

Featuring a slip-on closure for effortless wear, this knitted skirt is perfect for a variety of casual occasions. The front boasts buttons as a subtle yet fashionable detail, making it a standout piece among new basics. The opaque fabric ensures modesty and the machine-washable material means easy care and maintenance.

Step out in confidence with this striking skirt, pairing it with ankle boots or heels for an on-trend look that seamlessly transitions from day to night."
268,http://assets.myntassets.com/assets/images/18696386/2022/6/10/b7872fee-6127-4e92-84c2-f53c44c488851654858983820SouchiiWomenMaroonLivaEthnicPalazzos1.jpg,"Elevate your ethnic wardrobe with these chic, solid red trousers crafted from premium Liva fabric. Designed for daily wear, these pants feature a comfortable elasticated waistband, offering an effortless slip-on closure for ease of wear. With a straight fit and regular length, these trousers offer both style and comfort, perfect for all-day wear.

The trousers are opaque with a solid pattern, ensuring a clean and sophisticated look. They come with two functional pockets, adding practicality to your stylish ensemble. The fabric is woven with care to retain its dimensional stability despite multiple washes, with advised care instructions including machine or hand washing, reverse washing to prevent color fade, and air drying for longer life.

Pair these versatile trousers with regular short tops and a pair of pumps as suggested in our style tip, to create a timeless and fashionable look. Perfect for ethnic occasions or adding a pop of color to your daily wear, these trousers seamlessly blend sustainability with style for the modern woman."
269,http://assets.myntassets.com/assets/images/18769384/2022/7/27/210969bf-db15-41c2-abca-1dde38b3306a1658918767558-Trendyol-Women-Skirts-5971658918766779-1.jpg,"Discover the perfect blend of style and comfort with this utility-inspired mini skirt. Crafted from high-quality polyester, it ensures durability and a sleek, smooth texture. The solid pattern and straight hemline exude a sophisticated yet casual appeal, making it a versatile addition to your wardrobe. The skirt's woven fabric offers a structured fit, while its opaque nature provides full coverage. 

Designed for effortless wear, this straight mini skirt features a convenient zip closure. Embrace the utility trend with its minimalist aesthetics that fall under the ""New Basics"" sub-trend. Ideal for casual occasions, this skirt is easy to care for with machine wash guidelines. Elevate your everyday look with this chic and sustainable piece that promises comfort and timeless style."
270,http://assets.myntassets.com/assets/images/16836204/2022/5/17/627f47e7-decd-49d4-b20f-311acc75f1151652768351228-Roadster-Women-Skirts-1331652768350535-1.jpg,"Embrace effortless style with this chic ensemble that perfectly combines casual comfort and modern trends. The white, short-sleeve t-shirt, made from a soft cotton blend, features a subtle pocket detail, making it a versatile addition to any wardrobe. Paired with a trendy above-knee A-line skirt crafted from a woven denim fabric, this outfit is both fashionable and functional. The skirt boasts a flattering flared hemline and a smocked waist with a button closure, adding a touch of sophistication. The gathered or pleated surface styling enhances its appeal, while the solid pattern keeps it timeless. Ideal for casual occasions, this outfit promises a blend of comfort and contemporary style, perfect for the fashion-forward individual."
271,http://assets.myntassets.com/assets/images/19259578/2022/7/26/6d9d47e1-db84-4ef5-a39f-eecbc11ad8841658855198171GRACITWomenYellowFlaredEthnicPalazzos1.jpg,"Introducing our exquisite flared palazzo pants, crafted from luxurious Viscose Rayon fabric that offers a smooth, comfortable feel with every wear. Designed in a vibrant yellow hue, these pants are perfect for making a statement on any ethnic occasion. 

The pants feature intricate floral embroidery, adding a touch of elegance and charm to your outfit. The elasticated waistband with a drawstring closure ensures a snug, customizable fit while maintaining ease of wear. The opaque material provides confident coverage, and the regular length makes it versatile for pairing with a variety of tops.

These palazzo pants are machine washable, making them easy to care for, and the woven texture adds a rich, refined appeal. Embrace the blend of style and comfort with this stunning single-piece addition to your ethnic wardrobe."
272,http://assets.myntassets.com/assets/images/productimage/2021/3/24/d05401b4-b2bd-47d7-99cb-11292ac855e71616583540205-1.jpg,"Elevate your wardrobe with these stylish, straight-fit pants, crafted from luxurious Viscose Rayon fabric. The solid sky-blue hue exudes sophistication, making these pants a versatile addition to any Western ensemble. The regular length offers a classic silhouette, perfect for both casual and semi-formal occasions.

Designed for comfort and style, the elasticated waistband with a convenient drawstring closure ensures a customizable fit, while the opaque, knitted weave provides an elegant drape. With a sustainable focus, these pants promise not only fashion-forward aesthetics but also responsible wear.

Easy to care for with a simple hand wash, these pants promise to be a staple piece you'll reach for time and time again. Perfect for pairing with your favorite tops and accessories, these pants are a must-have for anyone looking to blend comfort with chic style effortlessly."
273,http://assets.myntassets.com/assets/images/13355518/2021/2/11/db0e8a92-4e49-4df5-88fc-fc77c37fb6001613043718641-Rangriti-Women-Palazzos-3001613043716451-1.jpg,"Elevate your ethnic wardrobe with these stunning wide-leg pants crafted from soft viscose rayon, designed to offer both comfort and style. The rich magenta hue is adorned with an intriguing abstract print, adding a touch of artistic elegance to your ensemble. These pants feature a partially elasticated waistband for a flexible yet secure fit, complemented by a zip closure for convenience.

The full-length woven fabric ensures an opaque finish, perfect for any occasion. The two handy pockets are both practical and stylish. The eye-catching geometric border at the hemline adds an extra flair, making these pants a standout piece. Ideal for machine wash, these pants are the epitome of easy maintenance and timeless chic."
274,http://assets.myntassets.com/assets/images/15583460/2021/10/18/9b9e2350-bcd0-4dc5-8e35-b08d01a33ac81634558972833-Berrylush-Women-White-Floral-Flared-Skirt-8691634558972347-1.jpg,"Step into a world of floral fantasy with this exquisite midi skirt designed for every casual occasion. Crafted from a lightweight, crepe polyester fabric, the skirt offers a flared hemline that effortlessly enhances any figure. The intricate floral print on a pristine white background adds a fresh burst of color, making it perfect for a day out at the movies or a casual stroll.

The gathered pleats provide a touch of elegance, giving the skirt a chic, sophisticated look while maintaining its casual charm. Its opaque design ensures complete comfort, and the zip closure guarantees a secure fit. The absence of a slit keeps the lines clean and fluid, perfect for twirling. Pair this stylish piece with studded dangling earrings, a functional tote, and some funky cat-eye frames to create the ultimate casual ensemble.

Easy to care for, the skirt can be machine-washed and even tumble dried on a cool setting. It's a versatile piece that makes fashion as effortless as possible."
275,http://assets.myntassets.com/assets/images/17876208/2022/4/13/b8f155fb-1cde-4da1-b5a3-fd870e8b1d2c1649848743181SochWomenGoldPalazzos1.jpg,"Embrace ethnic elegance with this charming pair of straight-fit palazzo pants, crafted from soft and breathable viscose rayon fabric. Designed for all-day comfort with an elasticated waistband, these slip-on style trousers feature a vibrant yellow hue adorned with a subtle yet stunning floral print. The regular length ensures a versatile fit that gracefully complements any figure. Perfectly opaque, these woven pants offer modest coverage while maintaining a light and airy feel. Ideal for ethnic occasions, pair them with your favorite kurta or tunic for a chic and stylish look. Hand wash recommended to keep the vivid colors and intricate design looking their best."
