id,img,caption
225,http://assets.myntassets.com/assets/images/15212276/2021/8/20/94f9a83f-1572-415b-a15b-a1217526ec911629467367931VarangaRustAndBlackV-NecklineFlaredKurtaWith34ThSleeve1.jpg,"This stylish outfit features a calf-length, flared, A-line dress composed of pure cotton fabric, categorized under the ""Earthy"" color family. Adorned with a screen-printed floral pattern, this piece embraces a main trend of floral designs. The dress boasts a V-neckline and regular three-quarter sleeves, making it perfect for fusion occasions. The regular weave pattern is machine-made, and it sports a comfortable readiness to wear with a hand wash care recommendation. This ensemble is designed with everyday sustainability in mind and styled with a regular hemline for a composed yet elegant look. The attire epitomizes a harmonious blend of comfort and style, perfect for various occasions."
226,http://assets.myntassets.com/assets/images/15388170/2021/9/7/18c81928-8d4c-4623-92dc-e6477da0ef9e1631002460086WWomenGreenEthnicMotifsEmbroideredFlaredSleevesThreadWorkKaf1.jpg,"Elevate your daily wardrobe with this stunning calf-length A-line dress. Made from blended viscose rayon fabric, this bright yellow piece is designed for comfort and style. The scoop neck and short regular sleeves add a touch of simplicity, while the ethnic motifs in the printed pattern bring a traditional charm. The flared hemline and side slits ensure ease of movement, making it perfect for everyday wear. Ready to wear out of the box, this dress is machine-woven and requires gentle hand washing to maintain its elegance."
227,http://assets.myntassets.com/assets/images/15883506/2021/10/21/83439d4d-c8b2-4b01-a7b9-460e760e1b3c1634800828164VishudhWomenPinkPanelledKurtawithPalazzosWithDupatta1.jpg,"Presenting a stylish and festive ensemble perfect for guests and gifting occasions. This coordinated set features an elegant top, palazzos, and a complementary jacket, all crafted from soft Viscose Rayon fabric ensuring comfort and breathability.

The top showcases a square neckline with three-quarter sleeves, adorned with delicate striped patterns. It features a layered A-line design with a flared hemline that extends to calf-length, offering a flattering silhouette. The palazzos come in a slip-on style with an elasticated waistband for added comfort, echoing the striped pattern in a lengthy and flowing design.

To complete the look, the outfit includes a striking long jacket, embellished with block placements, adding a touch of sophistication to your festive wardrobe. Designed with small pattern coverage and multiple slits for ease of movement, this ready-to-wear piece embodies a balanced blend of tradition and contemporary fashion.

Ideal for festive occasions, this machine-washable outfit is tailored to meet the needs of modern women looking for style and ease. Embrace this chic ensemble and make a statement at any celebration."
228,http://assets.myntassets.com/assets/images/18288422/2022/6/4/81b52f81-43db-44d8-bae0-852d299c84451654321605092-Bhama-Couture-Women-Off-White--Floral-Chanderi-Silk-Anarkali-1.jpg,"Elevate your festive wardrobe with this stunning Anarkali suit, crafted from a luxurious blend of Chanderi silk and net fabric. The ankle-length dress features a flared hemline and is adorned with a vibrant floral print, making it perfect for celebrations and weddings alike. The stylish panelled design is complemented by a round neck and three-quarter sleeves with regular styling. Intricate floral patterns along the hem and sleeve cuffs enhance the overall look. This ready-to-wear piece is easy to care for with a simple hand wash. The bright color family adds a touch of elegance and charm, making you stand out effortlessly at any festive occasion."
229,http://assets.myntassets.com/assets/images/18952266/2022/7/2/fe045d6a-e0d3-4463-bd6e-de78eebdc2a71656769588902KALINIGeorgetteKurtiwithwork1.jpg,"Embrace elegance with this enchanting earthy Georgette kurta, designed for daily wear. The pure fabric ensures comfort, while the intricate Chikankari embroidery adorned with ethnic motifs adds a touch of traditional charm. This knee-length straight kurta features a keyhole neck and three-quarter regular sleeves, providing a graceful yet stylish look. The straight hemline and side slits offer ease of movement, making it a perfect choice for any occasion. Pair it with contrasting bottoms to create a stunning ensemble. Hand wash recommended for lasting beauty."
230,http://assets.myntassets.com/assets/images/16362760/2022/6/7/2c684838-59cb-48af-bde7-52a69a16e3491654579898191-House-of-Pataudi-Women-Kurta-Sets-5901654579896797-1.jpg,"This picture features a stunning festive ensemble designed with a keen eye for detail and elegance. The outfit includes a calf-length kurta made from high-quality polyester fabric, topped with a sophisticated round neck and three-quarter regular sleeves. The kurta showcases a delicate floral print that follows the main trend of floral ornamentation, with sequinned accents adding a touch of sparkle. 

Paired with this is a printed palazzo, crafted from smooth polyester fabric, offering a comfortable slip-on closure with a partially elasticated waistband. The combination of small pattern coverage and floral prints maintains a cohesive look throughout the attire.

Completing the ensemble is a poly georgette dupatta, adorned with a printed border that mirrors the floral theme of the kurta. The side slits in the kurta enhance its ready-to-wear charm, while the straight hemline ensures a sleek, modern silhouette. 

This attire, with its machine weave pattern, is ideal for festive occasions, boasting both style and comfort. Hand wash care is recommended to maintain the vibrancy and durability of the fabric."
231,http://assets.myntassets.com/assets/images/productimage/2021/2/17/8ba000a0-3135-4833-bf5e-407048b7d4bd1613539945986-1.jpg,"This elegant outfit features a boat neck kurta crafted from luxurious art silk, adorned with a subtle self-design pattern and detailed floral motifs which provide ample pattern coverage. The calf-length kurta has a straight hemline and side slits for added style and comfort. Paired with matching solid art silk trousers, the set offers a slip-on bottom closure with an elasticated waistband for ease of wear. Designed with three-quarter regular sleeves, this attire is ideal for daily occasions. The ensemble is ready to wear and requires simple hand wash care, ensuring ease and convenience for everyday wear. The straight top shape and regular weave pattern add to the classic charm of this sophisticated outfit."
232,http://assets.myntassets.com/assets/images/12530322/2020/10/9/fafc5008-b461-43a3-8c3b-b9a5d589c93f1602223607824-HERENOW-Women-Kurtas-411602223606141-1.jpg,"Elevate your daily wardrobe with this elegant calf-length straight kurta, crafted from premium viscose rayon fabric for a soft and smooth feel. The beautiful monochrome palette is complemented by an intricate ethnic motifs print, enhanced with delicate Gotta Patti ornamentation for a touch of traditional charm. The three-quarter regular sleeves and mandarin collar add a classic touch, while the side slits offer ease of movement. This ready-to-wear piece combines comfort and style, making it perfect for any daily occasion. With machine wash care, maintaining this stylish piece is hassle-free. Pair it with your favorite bottoms for a complete, chic look."
233,http://assets.myntassets.com/assets/images/17761364/2022/4/11/a343f14d-0d67-4397-858d-cf0c4ebf2d5c1649676428189-Varanga-women-jaquard-kurta-set-with-printed-patola-dupatta--1.jpg,"This festive ensemble features a striking calf-length kurta crafted from luxurious art silk with a self-design pattern and round neckline. The kurta boasts intricate zari ornamentation and foil technique, accentuating the elegant jacquard weave. Regular three-quarter sleeves and side slits add a touch of traditional charm. Paired with slip-on art silk trousers, also self-designed for a cohesive look. The ensemble is completed with a contrasting jute silk dupatta, embellished with an eye-catching printed pattern and bordered with intricate prints. The elasticated waistband on the trousers ensures a comfortable fit, and the entire set is tailored for a ready-to-wear experience. For optimal care, dry cleaning is recommended. Perfect for festive occasions."
234,http://assets.myntassets.com/assets/images/14602270/2021/10/22/ef634156-c576-4ada-ab06-12a792d77b211634899733607-Libas-Women-Grey-Self-Design-Chanderi-Silk-Kurta-with-Skirt--1.jpg,"Presenting an exquisite festive ensemble crafted with elegance and sophistication. The kurta is made from luxurious Chanderi silk, designed with a beautiful self-design pattern. It features a flattering sweetheart neckline and three-quarter regular sleeves with delicate Gotta Patti ornamentation. The flared hemline of the kurta adds a graceful touch, and it falls elegantly above the knee with side slits for added style.

Accompanying the kurta is a stunning pure silk skirt with a partially elasticated waistband and a convenient drawstring closure. The skirt showcases a printed woven design pattern, with large coverage that enhances its festive appeal. 

Completing the outfit is a matching pure silk dupatta, delicately adorned with a self-design and bordered with intricate taping. This ready-to-wear ensemble provides a harmonious blend of comfort and tradition, ideal for any festive occasion. Expertly knitted and woven, this sustainable set ensures you look your best while feeling comfortable. Machine washable for effortless care, this attire is a must-have for your wardrobe."
235,http://assets.myntassets.com/assets/images/14884798/2021/10/21/d6f51a73-f749-421c-ba1b-dd754a8837751634814770337-Anouk-Women-Kurta-Sets-1451634814769750-6.jpg,"This ensemble features a beautifully crafted knee-length kurta made from pure cotton, providing both comfort and style. The kurta comes in a classic straight shape, adorned with elegant embroidered patterns and highlighted with placement coverage. It has a round neck design with a sophisticated slit detail. The three-quarter regular sleeves make it perfect for daily wear.

The matching trousers are also made from pure cotton with a solid pattern, ensuring a seamless and polished look. These slip-on trousers come with a partially elasticated waistband for a snug and comfortable fit.

The straight hemline of the kurta and the regular machine weave pattern add to the overall neat appearance. This ready-to-wear outfit is designed for ease with machine wash care instructions. Ideal for daily occasions, this attire brings a touch of elegance to your everyday wardrobe."
236,http://assets.myntassets.com/assets/images/19043646/2022/7/11/3bf4ba8a-eb38-41d8-8847-1a16fcf6c21a1657517336131CharuWomenBrownEmbroideredFlaredSleevesThreadWorkKurta1.jpg,"Embrace elegance with this refined calf-length kurta crafted from pure viscose rayon. Featuring an earthy hue in a solid pattern with delicate embroidered thread work, this piece is ideal for daily wear. The straight hemline and fashionable side slits emphasize the regular fit, while the round neck and three-quarter sleeves with regular styling offer a classic silhouette. Machine-woven with careful attention to detail, this ready-to-wear garment is easy to maintain by hand washing, making it both practical and stylish. Follow the washcare instructions to keep it looking fresh. A perfect blend of comfort and style for your everyday wardrobe."
237,http://assets.myntassets.com/assets/images/13290414/2021/1/8/77e17e7d-7d07-4bf8-a444-4828e8bb9f591610080924221-Sangria-Women-White--Blue-Anarkali-Kurta-with-Pants-37716100-1.jpg,"This stunning ensemble features a beautifully crafted A-Line kurta and matching trousers set. The top, designed in a regular style with a V-neck, is made from soft viscose rayon, ensuring comfort for daily wear. Featuring an exquisite paisley print, the kurta boasts a high-low hemline and falls to calf length, adding an elegant touch to its design. The three-quarter regular sleeves provide a classic look, making it suitable for any casual occasion. The trousers, also crafted from viscose rayon, have a charming printed pattern and come with a slip-on closure for effortless wearing. The partially elasticated waistband ensures a perfect fit, enhancing comfort and ease of movement. The machine-washable fabric makes maintenance a breeze. Embrace the fusion of style and comfort with this ready-to-wear, machine-woven outfit."
238,http://assets.myntassets.com/assets/images/18916982/2022/7/1/236aed7c-9465-4110-a748-3f79279317b51656649609235AHIKAWomenPurpleKeyholeNeckFlaredSleevesKurta1.jpg,"Embrace effortless style with this earthy-hued, calf-length dress crafted from pure cotton. The woven abstract design adds a touch of understated elegance, making it perfect for daily wear. With its straight shape, regular styling, and three-quarter sleeves featuring a round neck, this dress ensures both comfort and sophistication. The side slits enhance the flow and ease of movement, while the straight hemline maintains a polished look. Ready to wear and easy to care for with hand wash instructions, this dress combines practicality and fashion seamlessly. Ideal for a variety of daily occasions, this garment is a versatile addition to any wardrobe."
239,http://assets.myntassets.com/assets/images/15268838/2021/8/26/ae0a421a-f8da-4e02-a59b-1f8de2ec455a1629972003993Kurtas1.jpg,"Embrace the essence of daily elegance with this beautiful earthy-colored straight kurta. Crafted from pure cotton fabric, this calf-length garment promises both comfort and style. The kurta features a round neck adorned with intricate thread work, enhancing its ethnic motifs printed design. The three-quarter regular sleeves, side slits, and curved hemline further contribute to its timeless appeal. Ideal for daily wear, this machine-woven kurta ensures a ready-to-wear convenience with its hand wash care instructions, making it a perfect addition to your wardrobe. Pair it with contrasting bottoms for a complete look that exudes grace and sophistication."
240,http://assets.myntassets.com/assets/images/16498918/2021/12/13/c35de1ce-9d0b-4a8f-8669-b72454886c2d1639385471597WomenFloralAnarkaliKurtaTurquoise1.jpg,"This stunning Anarkali dress features a captivating earthy tone, crafted from pure Viscose Rayon fabric that offers a luxurious feel. The ethnic motifs and floral prints, achieved through meticulous screen printing, dazzle across the garment, while the intricate beaded and stone ornamentation adds a touch of elegance. The garment showcases a flared hemline and front slit, enhancing its flowy ankle-length silhouette. Adorned with pleats, it features a round neck and regular long sleeves for a timeless appeal. Perfect for daily wear, this ready-to-wear piece effortlessly combines tradition and style. For care, follow the wash care label: hand wash with mild detergents in cold water, always wash inside-out to preserve color, and avoid wringing or tumble drying. Dry flat or hang on coat hangers and iron on the reverse side with medium heat."
241,http://assets.myntassets.com/assets/images/19181492/2022/7/20/82179f3f-a50a-4f8f-a31b-33888fbbc91c1658298117678KurtaSets1.jpg,"This ensemble exudes vibrant elegance, perfect for daily wear. The yellow calf-length top features a round neck and high-slit design, complemented by intricate printed patterns and a straight hemline. Crafted from pure cotton, it’s designed in an A-line shape to ensure both comfort and style. The matching palazzos, in a lively print, are easy to wear with their slip-on style and elasticated waistband. Completing the outfit is a poly chiffon dupatta embellished with delicate tassels along the border, adding a touch of flair with its printed pattern. Hand wash care ensures the longevity of this ready-to-wear, sustainably made outfit, which combines modern trends with ethnic charm."
242,http://assets.myntassets.com/assets/images/14925418/2021/11/22/66a60b19-aa5a-49ad-ae4a-aee0a103f68d1637560068855-Anouk-Women-Kurta-Sets-551637560068185-7.jpg,"This stylish daily wear outfit features a pure cotton kurta paired with trousers, offering both comfort and elegance. The kurta, with its geometric all-over print, has a straight, calf-length design and a straight hemline, adding a contemporary flair to the traditional design. It includes a round neck and three-quarter regular sleeves, with convenient side slits for ease of movement. The matching solid trousers are slip-on with a partially elasticated waistband, crafted from pure cotton for a comfortable fit. This ready-to-wear ensemble is perfect for daily wear, ensuring you look chic and feel comfortable throughout the day. The outfit is machine washable for easy care."
243,http://assets.myntassets.com/assets/images/14924962/2021/7/24/b4dd230a-cd72-4ed1-9d4c-cd373f1fca151627108130529NayoWomenMaroonPureCottonKurtawithPalazzosWithDupatta1.jpg,"This visually striking festive ensemble features a pure cotton kurta and palazzo set, adorned with elegant large striped patterns on the kurta and intricate prints on the palazzos. The knee-length kurta showcases a straight hemline, side slits, sleeveless design with regular sleeves, and a classic round neck, promising both comfort and style. Complementing the kurta, the palazzos are crafted from pure cotton fabric and boast a convenient slip-on closure with an elasticated waistband.

Adding a sophisticated touch to the outfit is a cotton blend dupatta with a solid border and delicate printed details, perfect for festive occasions. This ready-to-wear attire is machine-woven and requires hand washing for maintenance. It is ideal for guests and gifting at weddings, merging traditional elegance with contemporary style."
244,http://assets.myntassets.com/assets/images/15889762/2021/12/6/908ab8ae-f308-476e-af9e-097076bb46261638781949536-HERENOW-Women-Kurtas-2631638781948864-1.jpg,"Introducing our vibrant and stylish daily wear outfit, perfect for any occasion. This ensemble features a bright and cheerful color palette, crafted from a luxurious blend of polyester and cotton fabrics. The calf-length straight-cut kurta boasts a charming ethnic motif print, paired with three-quarter regular sleeves and a modest round neck. The straight hemline and side slits add a touch of contemporary elegance, while ensuring comfort and ease of movement. The outfit is machine washable and ready to wear, making it an effortless addition to your wardrobe. Ideal for daily wear, this outfit combines traditional design with modern comfort."
245,http://assets.myntassets.com/assets/images/13238030/2021/4/6/34ed07b5-fedc-464e-a948-58676e289be31617708731282-Anouk-Women-Kurtas-5861617708730559-5.jpg,"This stunning fusion ensemble boasts a rich, bright color palette, making it a standout choice for any occasion. The knee-length A-line dress, crafted from pure viscose rayon, offers a luxurious feel and a fluid drape, perfect for comfortable yet chic wear. Its solid pattern is enhanced by the elegant V-neck and high-low hemline, adding a subtle flair to the regular design styling. Three-quarter puff sleeves introduce a touch of romantic sophistication, while the side slits accentuate its contemporary appeal. This ready-to-wear piece is machine washable for easy care, ensuring it retains its vibrant hue and quality. Pair it with contrasting bottoms and stylish footwear to complete the look."
246,http://assets.myntassets.com/assets/images/19324656/2022/8/1/1ec0af22-4812-4cb7-bfa7-78843c6f24401659342838816FASHORWomenPinkCheckedFlaredSleevesThreadWorkKurta1.jpg,"Discover elegance and comfort with this beautiful outfit by Fashor, a leading fashion brand celebrated for its versatile designs and high-quality fabrics. This ensemble features a pastel-colored, calf-length kurta crafted from a blended cotton silk fabric. The kurta boasts a round neck and long, regular sleeves, offering a relaxed yet refined fit perfect for daily wear. Intricate floral embroidery adorns the fabric, adding a touch of sophistication and charm. The straight shape with side slits and flared hemline ensures ease of movement and a flattering silhouette. Paired with matching printed pants, this ready-to-wear outfit is both stylish and convenient. Dry clean only to maintain its pristine condition. Ideal for women seeking a chic and comfortable look for everyday occasions."
247,http://assets.myntassets.com/assets/images/15980500/2021/11/29/ceda221e-33e7-4097-ae29-c8bce50394b01638165713979-Ishin-Women-Mustard-Yellow-Embroidered-Regular-Gotta-Patti-K-1.jpg,"This elegant festive ensemble features a sunny yellow A-line kurta crafted from a soft cotton blend, adorned with detailed Gotta Patti embroidery in an abstract pattern. The three-quarter regular sleeves and round neck add a traditional touch, while the kurta’s side slits and straight hemline enhance comfort and movement. Paired with the kurta is a coordinated embroidered sharara, designed in a slip-on style with an elasticated waistband for added ease. The ensemble is completed with a delicate, solid poly chiffon dupatta featuring a taped border, offering a graceful finish to the outfit. Ideal for festive occasions and ready to wear, this outfit requires dry cleaning to maintain its vibrant charm and intricate detailing."
248,http://assets.myntassets.com/assets/images/18788070/2022/6/20/4e61417e-d3da-4e29-89c5-cc81503989f81655714236968KurtaSets1.jpg,"This elegant ensemble features a sleeveless, A-line kurti with a keyhole neckline that showcases a layered, high-low hemline, made from soft and breathable viscose rayon. The intricate striped pattern and stripe detailing add to its charm. Matching the kurti, the slip-on palazzos are designed for comfort with an elasticated waistband and are also made of viscose rayon, boasting a stylish printed pattern. The look is gracefully completed with a solid pastel dupatta adorned with delicate tassel borders. Perfect for daily wear, this ready-to-wear outfit merges comfort and style effortlessly. Machine washable for easy care."
249,http://assets.myntassets.com/assets/images/17088842/2022/4/6/552ce6f2-1f0d-4e48-88e8-915ff12c8e501649228000150-Anouk-Women-Kurta-Sets-5821649227999626-1.jpg,"This elegant ensemble features a graceful kurta made from soft Viscose Rayon, offering both comfort and a luxurious feel. The kurta boasts a lovely round neck and falls to calf length with a straight hemline. It showcases a charming small floral print, enhanced with delicate sequin ornamentation, perfect for festive occasions. The embroidered floral pattern scattered over the kurta adds a touch of sophistication, while the side slits lend a modern twist. With three-quarter, regular sleeves, this ready-to-wear kurta is both functional and fashionable, designed with a main trend of floral elegance. The solid Viscose Rayon trousers complete the look, offering ease with a slip-on closure and a partially elasticated waistband. Styled for those who appreciate intricate detail and festive charm, this outfit is a ready-to-wear statement of style and comfort."
250,http://assets.myntassets.com/assets/images/9365713/2019/6/8/56417415-0c27-48a9-9ec9-4c0c78e5531c1559972582213-Sangria-Women-Kurta-Sets-1081559972580933-1.jpg,"Presenting a stylish ensemble designed for daily wear, featuring a regular fit, straight-cut kurta with a sophisticated Mandarin collar. Crafted from pure cotton, this calf-length kurta sports a delightful geometric print in a small pattern coverage, creating a contemporary yet classic appeal. The three-quarter roll-up sleeves add practicality, while the front button-down design and multiple slits provide comfort and ease of movement.

Complementing the kurta is a pair of printed palazzo pants, also fashioned from pure cotton. The slip-on design with an elasticated waistband ensures a comfortable fit. The overall look balances elegance with comfort, perfect for everyday wear. Machine washable and ready to wear, this ensemble showcases regular machine weave patterns for durability and longevity."
251,http://assets.myntassets.com/assets/images/17090254/2022/3/15/1b98346d-b988-44e3-8137-27c57893adb31647324923285-Anouk-Women-Kurta-Sets-6571647324922795-6.jpg,"Presenting a stylish daily wear ensemble, featuring a solid maroon kurta and palazzo set crafted from premium polyester fabric. The kurta showcases a flattering V-neckline, three-quarter regular sleeves, and side slits, finished with a curved hem that falls above the knee. Designed in a straight shape, this ready-to-wear piece offers both comfort and elegance.

Complementing the kurta are the slip-on palazzos, designed to provide ease with a partially elasticated waistband. The solid pattern and relaxed fit of the palazzos make them a versatile choice for daily wear. The entire outfit is machine washable, ensuring it remains a sustainable and convenient addition to your wardrobe. Perfect for various occasions, this ensemble is designed to provide effortless sophistication and practicality."
252,http://assets.myntassets.com/assets/images/productimage/2020/10/16/4a004c6b-68b3-425d-bd5b-ea8c45ce31e51602800575421-1.jpg,"This elegant ensemble features a panelled, straight kurta with a keyhole neckline and three-quarter roll-up sleeves, perfect for a fusion occasion. Crafted from pure cotton, the calf-length kurta showcases intricate yoke design, with fine striped embroidery along the neckline and sleeve edges. The straight hemline enhances its sophisticated appeal, complemented by the side slits for added comfort. Paired with a solid sharara bottom, this slip-on set provides a partially elasticated waistband for an easy fit. The outfit also comes with a printed dupatta adorned with tassels along the border, completing the look with a touch of traditional charm. This ready-to-wear set offers a blend of regular knit and woven patterns, ensuring both style and comfort for any occasion. Machine washable for easy care."
253,http://assets.myntassets.com/assets/images/18127942/2022/5/3/6c29c2d1-c56a-4d1b-91bd-9973f65f5a901651567131177AURELIAWomenWhiteFloralEmbroideredChikankariKurta1.jpg,"This stylish ensemble showcases an elegant knee-length kurta in a soothing earthy hue, crafted from pure cotton. The attire features a sophisticated panelled design adorned with delicate floral embroidery and ornamented with sequins, delivering an exquisite yet subtle appeal. A mandarin collar and three-quarter regular sleeves enhance its traditional yet contemporary look, while the straight hemline and side slits provide ease and comfort for daily wear. Paired with matching bottoms, this ready-to-wear set is perfect for casual occasions, offering a harmonious blend of style and simplicity. Hand wash recommended for maintaining its pristine condition."
254,http://assets.myntassets.com/assets/images/16362862/2022/6/11/01cc325c-afcd-4bb6-805a-0b856ba829ce1654923218088-House-of-Pataudi-Women-Kurtas-2241654923217576-1.jpg,"Presenting a vibrant, eye-catching calf-length dress tailored for daily wear. The dress boasts an intricate print adorned with ethnic motifs in a bright color palette, promising to add a lively touch to your wardrobe. Crafted from pure polyester fabric, this ready-to-wear piece ensures ease and comfort with its lightweight knitted and woven texture. The straight silhouette and regular design styling offer a flattering fit, while the round neck and three-quarter regular sleeves enhance its classic charm. Thoughtfully designed with side slits for added ease of movement, this dress features a straight hemline and effortless straight shape. Machine washable for easy care, this piece can also be tumble dried on a cool setting. Whether accessorizing for a casual day out or a relaxed gathering, this printed dress is your go-to for simplicity and style combined."
255,http://assets.myntassets.com/assets/images/16629336/2022/4/19/db20f342-948b-4b03-9161-c63890d6af501650358283513-Sangria-Women-Clothing-Set-6111650358282765-1.jpg,"This chic ensemble features an eye-catching A-line kurti with a pleated design that flares out gracefully above the knee. The vibrant orange kurti is beautifully printed with a large floral pattern, adding a touch of elegance and charm. The V-neck and short, regular sleeves enhance the casual yet stylish appeal of the top. Complementing the kurti is a pair of printed salwar pants, fashioned from pure cotton for ultimate comfort. The pants feature a drawstring and elasticated waistband for an adjustable fit and two convenient pockets. Ideal for daily wear, this outfit offers a perfect blend of style and comfort. Machine washable and ready to wear, it's a fabulous addition to any wardrobe."
256,http://assets.myntassets.com/assets/images/15520698/2021/10/6/addad522-eb27-4f11-9420-ec60366f343e1633500591488-Indo-Era-Women-Navy-Blue-Floral-Yoke-Design-Kurta-9211633500-1.jpg,"This elegant indigo garment, crafted from pure cotton, features a classic round neck and straight shape, ensuring a comfortable and flattering fit with its regular design styling. Adorned with a charming yoke design displaying a delicate floral print, this festive piece is perfect for special occasions. The garment extends to a calf length, highlighting a straight hemline and side slits for added ease of movement. With three-quarter sleeves, it offers a balanced blend of traditional and contemporary style. Finished with a machine weave, this ready-to-wear piece requires dry cleaning to maintain its pristine condition."
257,http://assets.myntassets.com/assets/images/19043914/2022/7/11/239a14df-618a-48e4-a8ee-ee7bfed762ee1657516246909KALINIWomenGreenPanelledKurtiwithSalwar1.jpg,"This stylish ensemble features a delightful green kurti with a captivating floral print, tailored from soft and sustainable viscose rayon. The A-line silhouette is elegantly designed with a panelled structure, three-quarter flared sleeves, and an asymmetric hemline that sits above the knee. The kurti's round neck and self-design pattern add a touch of understated sophistication, making it perfect for daily wear. Paired with solid, slip-on salwar bottoms with an elasticated waistband, this outfit ensures both comfort and style. Easy to maintain with machine wash care."
258,http://assets.myntassets.com/assets/images/17417200/2022/4/20/4d8b74a3-262f-410c-9302-8555cbe98c6e1650444576842-Anouk-Women-Kurtas-6521650444576386-1.jpg,"This exquisite ensemble features an elegant Angrakha-style dress in a warm earthy tone. Crafted from a blended fabric of cotton and polyester, it ensures both comfort and durability. The dress has a beautifully flared hemline that reaches ankle length, suitable for daily wear. Its A-line shape highlights the silhouette perfectly, adorned with intricate Bandhani prints and exquisite Gotta Patti ornamentation for a touch of traditional charm.

The dress boasts a stylish V-neck and three-quarter, regularly styled sleeves, enhancing its sophisticated appearance. Ready to wear and machine washable, this ankle-length garment is designed for convenience without compromising on style. This piece is ideal for adding an extra touch of elegance to your daily wardrobe."
259,http://assets.myntassets.com/assets/images/16858486/2022/1/18/47d7f9b1-e19c-4757-865b-b1551323b08a1642479737447VishudhWomenRedEmbroideredPanelledPureCottonKurtiwithTrouser1.jpg,"This elegant ensemble features a calf-length, pure cotton kurta and trousers set in a striking striped pattern. The kurta showcases a panelled straight shape with a round neck, intricately embellished with mirror work on the yoke and border, and adorned with side slits for enhanced comfort. The three-quarter, regular sleeves add to its chic appeal, complemented by a straight hemline. The trousers, also made of pure cotton, are tailored with an elasticated waistband and equipped with a secure hook and eye closure. This versatile and stylish outfit is perfect for daily occasions, offering a seamless blend of comfort and fashion. Designed for easy care, it is machine washable and ready to wear."
260,http://assets.myntassets.com/assets/images/17089644/2022/3/11/4fa5b665-7f91-4f1b-874c-5489a0802fb11646992298734-Yufta-Women-Kurta-Sets-8111646992298186-1.jpg,"Presenting an exquisite ensemble perfect for festive gatherings, this outfit features a sophisticated kurta in a seamless cotton blend fabric, with a striped pattern in a calming hue. Designed with a V-neck and three-quarter regular sleeves, the kurta extends to a calf length with a straight hemline and side slits that add comfort and flair. Paired with stylish palazzo pants, crafted from a similar cotton blend, the ensemble is elevated with intricate zari ornamentation and delicate striped prints. The duo is complemented by a sheer organza dupatta with a solid border and scalloped edges, adding a touch of grace.

The outfit's elasticated waistband enhances comfort, while the slip-on closure of the palazzos ensures ease of wear. Specially curated for a festive occasion, this ready-to-wear look is perfect for a family brunch. Style it with Indo-Western danglers, sequined flats, and an exquisite nose ring for a fashion-forward statement. The set requires dry cleaning for maintenance, promising longevity and elegance with every wear. Ideal for those who appreciate traditional attire with a contemporary twist, this kurta-palazzo-dupatta set is a timeless addition to any wardrobe."
261,http://assets.myntassets.com/assets/images/10317793/2019/8/9/65944bef-deab-4b6e-89bb-ab71c1d45e841565330509049-Jaipur-Kurti-Women-Kurta-Sets-4931565330507244-1.jpg,"This elegant ensemble features a stunning straight-cut, calf-length kurta crafted from a luxurious silk blend fabric for a rich feel. The kurta boasts a classic round neck and three-quarter regular sleeves with side slits, offering comfort for daily wear. Adorned with eye-catching ethnic motifs in a small pattern coverage, the panelled design of the kurta adds a touch of sophistication to your everyday look. The intricate thread work ornamentation enhances its charm, making it a standout piece. Paired with slip-on silk blend trousers that ensure ease of wear, these trousers feature a partially elasticated waistband providing a comfortable fit. The trousers' solid pattern and regular weave complement the kurta perfectly, completing this ready-to-wear outfit. Hand wash care is recommended to maintain the quality and longevity of the fabric. This set is perfect for those seeking a blend of tradition and daily comfort."
262,http://assets.myntassets.com/assets/images/18966566/2022/7/4/d8006b04-0ba5-47d9-bdcc-2f42080ff8171656944414577SochWomenBeigeSolidKurtis1.jpg,"This elegant festive outfit features a bright, calf-length kurta crafted from luxurious Chanderi Silk. The piece showcases a straight hemline and a round neck, accentuated with intricate embellishments of beads and stones. Designed with three-quarter regular sleeves, it offers a comfortable fit. Side slits add a touch of sophistication to the straight silhouette. This ready-to-wear attire, with its regular machine weave pattern, is perfect for festive occasions and is easy to care for with machine wash instructions. Pair it with contrasting bottoms and subtle accessories for a complete look."
263,http://assets.myntassets.com/assets/images/18551726/2022/6/2/6c697d97-b7e7-41bd-adb3-0bc196c9b1581654153291170POONAMDESIGNERWomenLimeGreenHighSlitPureCottonKurtiwithTrous1.jpg,"This elegant festive ensemble features a vibrant knee-length kurta with a boat neck and long regular sleeves, crafted from pure cotton. The kurta is designed in a solid color and has a straight hemline, making it a perfect choice for festive occasions. It pairs beautifully with printed pure cotton trousers that feature a hook and eye closure and a partially elasticated waistband for comfort. The look is completed with a solid pure cotton dupatta adorned with tassel borders, providing a stylish contrast. Gotta Patti ornamentation enhances the yoke or border, contributing to the intricate woven design pattern. Pre-stitched and ready to wear, this outfit requires dry cleaning to maintain its pristine condition. Ideal for wedding guests and gifting, this sustainable attire is designed with side slits for ease and movement."
